-43	-103	37	70	0
-21	-105	43	70	0
-2	-105	42	70	0
8	-102	34	70	0
23	-101	32	70	0
-34	-103	36	70	0
-33	-106	45	70	0
-31	-107	49	70	0
11	-103	36	70	0
-32	-108	51	70	0
-34	-101	31	70	0
-40	-105	44	70	0
-38	-105	43	70	0
-34	-107	47	70	0
-45	-105	41	70	0
-50	-109	54	70	0
-35	-101	32	70	0
-29	-101	32	70	0
-20	-101	32	70	0
-42	-102	35	70	0
-42	-105	44	70	0
-47	-108	49	70	0
-11	-102	35	70	0
-7	-105	43	70	0
-39	-103	38	70	0
-1	-101	31	70	0
-37	-108	51	70	0
-46	-105	44	70	0
-12	-105	42	70	0
-43	-104	38	70	0
-27	-107	48	70	0
23	-103	36	70	0
-23	-106	46	70	0
-42	-106	44	70	0
-8	-101	31	70	0
10	-101	31	70	0
-31	-104	38	70	0
-17	-101	32	70	0
-3	-103	37	70	0
11	-103	36	70	0
-31	-106	46	70	0
-44	-102	34	70	0
-30	-105	43	70	0
-17	-106	46	70	0
-14	-104	41	70	0
-26	-101	31	70	0
-35	-108	50	70	0
-7	-105	43	70	0
-15	-101	32	70	0
-34	-107	47	70	0
-50	-104	41	70	0
-25	-107	48	70	0
-6	-104	40	70	0
-29	-102	33	70	0
-11	-102	34	70	0
-21	-105	43	70	0
-43	-104	38	70	0
-18	-102	33	70	0
-17	-104	39	70	0
5	-102	35	70	0
-12	-104	41	70	0
-45	-107	49	70	0
3	-102	35	70	0
31	-101	32	70	0
8	-102	35	70	0
-17	-106	46	70	0
-37	-108	51	70	0
-27	-104	39	70	0
-46	-106	46	70	0
-50	-102	33	70	0
-5	-103	38	70	0
-27	-103	37	70	0
-11	-102	35	70	0
-44	-103	38	70	0
-9	-102	34	70	0
-48	-107	48	70	0
-5	-101	31	70	0
-31	-105	43	70	0
11	-101	32	70	0
-33	-105	41	70	0
-49	-106	45	70	0
-7	-103	38	70	0
21	-103	37	70	0
11	-103	36	70	0
17	-103	38	70	0
-15	-103	37	70	0
-28	-103	38	70	0
-42	-104	39	70	0
-31	-108	50	70	0
3	-104	41	70	0
-46	-108	50	70	0
-29	-101	31	70	0
-48	-107	49	70	0
-41	-102	35	70	0
-39	-107	47	70	0
-35	-104	38	70	0
-19	-106	45	70	0
-34	-106	45	70	0
-6	-102	34	70	0
0	-101	33	70	0
-5	-101	31	70	0
-48	-106	44	70	0
-34	-103	36	70	0
-48	-102	34	70	0
-26	-104	39	70	0
-21	-102	33	70	0
-12	-103	36	70	0
-41	-106	45	70	0
-39	-107	48	70	0
-25	-101	32	70	0
17	-101	31	70	0
-26	-103	37	70	0
-31	-103	37	70	0
34	-101	33	70	0
28	-101	30	70	0
-27	-103	36	70	0
6	-101	32	70	0
-8	-103	37	70	0
-33	-106	46	70	0
-42	-104	40	70	0
-33	-103	37	70	0
-48	-105	42	70	0
9	-102	35	70	0
-47	-104	38	70	0
-21	-101	31	70	0
5	-103	37	70	0
-7	-104	41	70	0
-17	-103	37	70	0
-12	-102	35	70	0
-48	-109	53	70	0
-43	-104	40	70	0
1	-104	41	70	0
42	-101	31	70	0
8	-102	34	70	0
-47	-110	55	70	0
-48	-109	53	70	0
14	-102	33	70	0
-34	-101	31	70	0
17	-101	31	70	0
-25	-101	31	70	0
-28	-106	46	70	0
-33	-106	45	70	0
-33	-104	39	70	0
-11	-104	39	70	0
-6	-105	42	70	0
-25	-101	32	70	0
-25	-101	31	70	0
-42	-104	40	70	0
-7	-102	35	70	0
-50	-101	32	70	0
-7	-105	43	70	0
-7	-103	37	70	0
-35	-101	31	70	0
-12	-103	36	70	0
-43	-108	50	70	0
20	-101	31	70	0
-33	-108	49	70	0
7	-104	39	70	0
-27	-104	39	70	0
-34	-103	37	70	0
-6	-105	43	70	0
26	-102	33	70	0
-19	-105	43	70	0
-31	-103	36	70	0
-3	-101	30	70	0
-49	-107	48	70	0
-16	-106	44	70	0
-18	-104	41	70	0
-1	-103	38	70	0
5	-104	40	70	0
28	-101	31	70	0
-35	-108	51	70	0
-25	-107	48	70	0
-19	-101	31	70	0
-9	-105	43	70	0
-39	-101	30	70	0
-47	-104	41	70	0
15	-101	31	70	0
-41	-108	52	70	0
-39	-102	33	70	0
-18	-105	43	70	0
-2	-105	42	70	0
-9	-103	36	70	0
-37	-105	42	70	0
-22	-101	31	70	0
-39	-103	37	70	0
-7	-103	36	70	0
-34	-106	46	70	0
-21	-101	33	70	0
-48	-102	33	70	0
-48	-101	32	70	0
27	-102	33	70	0
-43	-103	36	70	0
17	-102	33	70	0
-14	-105	43	70	0
-32	-103	36	70	0
-42	-102	34	70	0
-48	-105	42	70	0
-30	-101	32	70	0
-36	-108	49	70	0
-1	-101	32	70	0
-48	-103	37	70	0
-46	-105	42	70	0
-36	-108	51	70	0
1	-101	30	70	0
8	-103	36	70	0
-33	-106	45	70	0
-34	-106	45	70	0
-44	-103	37	70	0
-13	-104	39	70	0
-29	-106	46	70	0
1	-101	31	70	0
27	-101	32	70	0
-8	-105	44	70	0
-6	-105	43	70	0
-11	-104	40	70	0
-10	-102	35	70	0
-7	-101	31	70	0
5	-101	31	70	0
27	-102	34	70	0
-3	-105	42	70	0
-22	-102	33	70	0
-9	-106	45	70	0
-8	-105	41	70	0
-49	-104	40	70	0
-39	-101	31	70	0
-16	-106	46	70	0
-50	-108	50	70	0
-40	-105	43	70	0
-35	-108	50	70	0
-39	-105	43	70	0
-29	-101	31	70	0
-45	-106	44	70	0
-20	-106	46	70	0
-36	-108	49	70	0
-16	-103	37	70	0
1	-102	35	70	0
-21	-101	31	70	0
-7	-105	42	70	0
-14	-104	40	70	0
-31	-103	37	70	0
-32	-105	42	70	0
23	-101	32	70	0
-5	-101	31	70	0
-4	-102	33	70	0
-5	-103	38	70	0
2	-103	38	70	0
-4	-102	34	70	0
-22	-107	47	70	0
-29	-106	45	70	0
-23	-104	40	70	0
-25	-103	36	70	0
-38	-102	34	70	0
-17	-103	37	70	0
-38	-105	41	70	0
-48	-109	54	70	0
-4	-104	40	70	0
-36	-103	37	70	0
-31	-102	33	70	0
24	-101	31	70	0
-26	-102	34	70	0
-41	-105	41	70	0
-42	-102	34	70	0
-2	-104	40	70	0
-6	-104	41	70	0
-4	-102	33	70	0
24	-101	30	70	0
-25	-106	46	70	0
-45	-104	40	70	0
-38	-101	30	70	0
-21	-104	39	70	0
-28	-106	46	70	0
-1	-102	35	70	0
-41	-101	30	70	0
-9	-103	38	70	0
-41	-106	45	70	0
-3	-105	43	70	0
-26	-102	35	70	0
8	-101	30	70	0
-32	-108	50	70	0
-4	-104	41	70	0
-38	-105	44	70	0
-30	-104	41	70	0
-1	-102	34	70	0
-7	-101	32	70	0
-48	-109	54	70	0
-22	-102	34	70	0
-26	-101	32	70	0
-34	-103	38	70	0
-27	-108	50	70	0
-15	-104	40	70	0
4	-104	41	70	0
-45	-103	37	70	0
-2	-105	42	70	0
-4	-102	35	70	0
-47	-105	44	70	0
-26	-106	45	70	0
-20	-105	43	70	0
6	-103	37	70	0
-34	-106	45	70	0
-28	-103	38	70	0
-46	-104	40	70	0
-34	-103	36	70	0
-32	-102	35	70	0
27	-102	34	70	0
-37	-106	45	70	0
33	-101	31	70	0
-50	-104	39	70	0
-17	-103	36	70	0
0	-102	34	70	0
19	-103	37	70	0
-12	-103	37	70	0
-31	-105	43	70	0
10	-103	36	70	0
-33	-101	32	70	0
13	-103	38	70	0
-43	-103	36	70	0
-4	-103	38	70	0
-18	-103	36	70	0
-30	-108	50	70	0
8	-102	35	70	0
-42	-102	33	70	0
-24	-101	31	70	0
-22	-102	33	70	0
-21	-103	36	70	0
-48	-103	38	70	0
-35	-107	48	70	0
-11	-106	45	70	0
-49	-102	34	70	0
-18	-102	34	70	0
-10	-102	35	70	0
-7	-104	39	70	0
-12	-103	38	70	0
6	-104	38	70	0
-45	-105	43	70	0
14	-103	38	70	0
-42	-109	54	70	0
-39	-103	38	70	0
23	-101	32	70	0
3	-102	35	70	0
-50	-105	43	70	0
7	-102	34	70	0
-14	-106	46	70	0
-18	-107	47	70	0
-33	-106	45	70	0
-47	-110	56	70	0
-26	-101	32	70	0
13	-101	31	70	0
20	-103	36	70	0
-39	-107	47	70	0
-43	-106	46	70	0
-48	-104	40	70	0
-36	-104	40	70	0
-48	-104	40	70	0
5	-103	36	70	0
-26	-105	43	70	0
-38	-108	50	70	0
-23	-101	32	70	0
-39	-108	52	70	0
-41	-102	35	70	0
-13	-104	39	70	0
-25	-101	30	70	0
17	-101	32	70	0
-25	-106	45	70	0
-7	-102	33	70	0
-49	-102	35	70	0
-20	-104	40	70	0
-40	-105	41	70	0
-48	-110	55	70	0
9	-102	34	70	0
-22	-105	42	70	0
-39	-107	48	70	0
-14	-106	44	70	0
-30	-102	34	70	0
-47	-104	39	70	0
-48	-109	53	70	0
-26	-101	32	70	0
-9	-105	44	70	0
8	-102	33	70	0
-1	-101	32	70	0
-18	-102	35	70	0
-6	-101	32	70	0
15	-101	32	70	0
-26	-105	42	70	0
-26	-104	41	70	0
0	-102	33	70	0
-39	-107	49	70	0
-32	-103	38	70	0
-10	-106	45	70	0
-41	-103	37	70	0
-23	-106	44	70	0
-48	-104	40	70	0
-20	-105	41	70	0
-1	-103	38	70	0
2	-102	35	70	0
-9	-104	39	70	0
-14	-101	30	70	0
-12	-105	42	70	0
-45	-105	41	70	0
-20	-101	32	70	0
-49	-109	54	70	0
-7	-102	34	70	0
-23	-107	48	70	0
-40	-108	51	70	0
-32	-108	50	70	0
-43	-108	52	70	0
-42	-109	53	70	0
-6	-106	44	70	0
13	-103	38	70	0
-12	-102	35	70	0
-27	-102	33	70	0
-34	-103	37	70	0
-29	-106	44	70	0
-26	-106	46	70	0
32	-101	30	70	0
-50	-109	54	70	0
-29	-104	41	70	0
-49	-105	42	70	0
-4	-105	44	70	0
1	-102	34	70	0
-26	-107	47	70	0
-47	-105	42	70	0
27	-101	31	70	0
-47	-105	42	70	0
-49	-107	49	70	0
28	-102	35	70	0
-2	-104	40	70	0
-49	-109	54	70	0
-25	-102	35	70	0
-23	-101	33	70	0
-31	-105	43	70	0
-30	-104	41	70	0
8	-101	30	70	0
-8	-104	39	70	0
-47	-106	45	70	0
7	-104	38	70	0
-28	-105	44	70	0
-10	-104	38	70	0
-50	-109	54	70	0
17	-103	37	70	0
-49	-104	40	70	0
-25	-102	35	70	0
27	-102	33	70	0
-38	-102	34	70	0
-30	-105	41	70	0
-5	-104	41	70	0
-6	-102	34	70	0
-27	-101	32	70	0
-24	-105	41	70	0
-41	-102	35	70	0
21	-101	31	70	0
17	-102	35	70	0
19	-103	37	70	0
10	-101	31	70	0
-42	-102	34	70	0
-48	-110	55	70	0
-46	-109	54	70	0
6	-104	40	70	0
-12	-104	39	70	0
-30	-104	40	70	0
13	-103	36	70	0
-29	-106	44	70	0
-5	-103	38	70	0
-32	-105	41	70	0
-27	-103	37	70	0
-7	-104	40	70	0
-26	-104	40	70	0
-15	-103	36	70	0
-35	-107	49	70	0
6	-101	32	70	0
1	-105	42	70	0
-23	-101	32	70	0
-43	-106	46	70	0
-24	-102	34	70	0
-5	-103	37	70	0
-42	-103	38	70	0
-14	-105	41	70	0
-32	-105	42	70	0
38	-101	31	70	0
-20	-104	41	70	0
-45	-108	52	70	0
-45	-108	51	70	0
-41	-104	40	70	0
16	-101	32	70	0
-18	-102	34	70	0
-11	-102	35	70	0
-45	-104	39	70	0
-43	-109	54	70	0
12	-101	32	70	0
-32	-102	35	70	0
5	-103	37	70	0
37	-101	31	70	0
-33	-107	47	70	0
-35	-102	34	70	0
0	-104	40	70	0
18	-103	36	70	0
-48	-109	54	70	0
-48	-102	35	70	0
-38	-101	31	70	0
-21	-101	31	70	0
-20	-102	34	70	0
5	-101	31	70	0
-26	-106	46	70	0
-42	-104	40	70	0
-31	-101	32	70	0
5	-103	37	70	0
-39	-107	48	70	0
17	-101	32	70	0
4	-104	40	70	0
-31	-107	48	70	0
-22	-101	31	70	0
-49	-104	41	70	0
-20	-105	43	70	0
11	-101	32	70	0
-24	-107	48	70	0
42	-101	31	70	0
-4	-101	33	70	0
-40	-105	43	70	0
-6	-105	44	70	0
7	-104	40	70	0
-44	-104	41	70	0
-44	-102	35	70	0
-38	-108	52	70	0
-22	-106	45	70	0
-29	-106	45	70	0
6	-101	33	70	0
-29	-104	40	70	0
-11	-103	36	70	0
-13	-102	34	70	0
-32	-106	44	70	0
-13	-105	43	70	0
-35	-104	40	70	0
-27	-106	46	70	0
-32	-102	35	70	0
-41	-105	41	70	0
-13	-104	40	70	0
-32	-108	49	70	0
-38	-102	34	70	0
2	-101	31	70	0
7	-102	34	70	0
-35	-104	40	70	0
-24	-102	34	70	0
26	-101	32	70	0
6	-103	37	70	0
-34	-102	33	70	0
-16	-103	37	70	0
-49	-102	33	70	0
-43	-107	49	70	0
-22	-107	47	70	0
-30	-105	41	70	0
-7	-102	34	70	0
-12	-102	34	70	0
-47	-107	48	70	0
-8	-101	31	70	0
-31	-101	33	70	0
-43	-104	38	70	0
-48	-104	39	70	0
3	-101	32	70	0
-27	-101	32	70	0
3	-101	32	70	0
-49	-109	54	70	0
-50	-109	52	70	0
-24	-102	35	70	0
-44	-103	37	70	0
-12	-103	37	70	0
-45	-104	40	70	0
-1	-104	41	70	0
-35	-102	35	70	0
-36	-101	31	70	0
-26	-101	30	70	0
-43	-102	35	70	0
-49	-109	54	70	0
-13	-102	34	70	0
-11	-101	32	70	0
-35	-107	48	70	0
-33	-102	35	70	0
5	-104	38	70	0
2	-103	36	70	0
23	-101	31	70	0
-44	-105	42	70	0
7	-102	33	70	0
-3	-105	42	70	0
-36	-104	38	70	0
-43	-106	45	70	0
-18	-102	35	70	0
-23	-101	33	70	0
-7	-102	35	70	0
11	-102	35	70	0
-20	-101	32	70	0
-25	-104	40	70	0
-22	-107	48	70	0
-23	-107	49	70	0
18	-103	37	70	0
34	-102	33	70	0
1	-101	32	70	0
-33	-101	31	70	0
-46	-106	45	70	0
8	-102	33	70	0
-8	-101	31	70	0
-49	-109	54	70	0
-30	-101	32	70	0
-35	-103	38	70	0
-27	-102	34	70	0
-42	-104	41	70	0
-26	-103	38	70	0
-45	-108	52	70	0
-37	-104	39	70	0
-44	-103	37	70	0
-26	-102	34	70	0
-3	-101	31	70	0
-25	-101	31	70	0
-46	-108	50	70	0
6	-104	38	70	0
-25	-106	46	70	0
-18	-106	46	70	0
-2	-104	41	70	0
-48	-102	34	70	0
-47	-105	42	70	0
-32	-108	50	70	0
-17	-106	46	70	0
16	-102	34	70	0
-34	-104	39	70	0
-28	-104	40	70	0
-47	-110	56	70	0
-44	-103	38	70	0
-43	-109	54	70	0
-43	-103	37	70	0
-40	-107	47	70	0
-42	-107	47	70	0
-21	-101	33	70	0
-25	-104	40	70	0
-5	-102	35	70	0
-14	-102	34	70	0
-48	-109	54	70	0
24	-101	31	70	0
-20	-103	38	70	0
19	-102	35	70	0
-10	-106	44	70	0
-21	-105	41	70	0
-47	-103	38	70	0
-29	-106	46	70	0
-37	-105	43	70	0
-22	-102	34	70	0
-9	-104	40	70	0
17	-102	34	70	0
-45	-106	44	70	0
-21	-103	36	70	0
-26	-103	38	70	0
-25	-104	39	70	0
-48	-106	45	70	0
-34	-105	41	70	0
7	-101	32	70	0
-39	-104	40	70	0
-47	-101	32	70	0
1	-102	34	70	0
-42	-103	37	70	0
12	-104	39	70	0
4	-104	39	70	0
-26	-101	31	70	0
-26	-102	35	70	0
26	-102	35	70	0
-47	-109	54	70	0
-21	-105	42	70	0
-34	-104	40	70	0
-22	-107	48	70	0
-31	-106	44	70	0
-7	-103	36	70	0
9	-102	34	70	0
-13	-102	33	70	0
-8	-106	44	70	0
-36	-104	41	70	0
-7	-102	35	70	0
-38	-102	34	70	0
-28	-107	48	70	0
1	-102	34	70	0
-44	-107	48	70	0
-33	-108	51	70	0
-1	-104	40	70	0
7	-102	33	70	0
-14	-106	44	70	0
28	-101	32	70	0
-40	-103	37	70	0
-25	-105	41	70	0
-25	-102	35	70	0
-6	-102	34	70	0
-46	-105	42	70	0
-26	-104	40	70	0
-42	-106	46	70	0
-43	-104	40	70	0
-28	-103	37	70	0
-21	-101	32	70	0
12	-101	30	70	0
-9	-104	40	70	0
16	-101	33	70	0
-22	-106	46	70	0
-23	-107	48	70	0
-46	-108	51	70	0
-32	-105	43	70	0
-42	-103	38	70	0
-36	-105	42	70	0
-28	-106	45	70	0
5	-104	39	70	0
-7	-101	32	70	0
11	-102	35	70	0
-6	-105	43	70	0
8	-103	36	70	0
-36	-102	34	70	0
-34	-104	40	70	0
5	-103	36	70	0
-25	-107	47	70	0
-23	-106	45	70	0
8	-104	39	70	0
-10	-101	33	70	0
-26	-104	39	70	0
-19	-101	33	70	0
-17	-102	34	70	0
-12	-102	34	70	0
27	-101	32	70	0
-24	-105	41	70	0
-27	-108	49	70	0
-22	-106	46	70	0
-27	-108	50	70	0
-17	-102	34	70	0
31	-101	32	70	0
-26	-101	31	70	0
-36	-105	44	70	0
18	-103	38	70	0
7	-102	33	70	0
-42	-102	35	70	0
5	-103	37	70	0
-11	-102	35	70	0
-43	-102	35	70	0
10	-102	35	70	0
-33	-104	40	70	0
-6	-105	42	70	0
-44	-109	54	70	0
-20	-106	45	70	0
-18	-102	35	70	0
-18	-102	35	70	0
11	-101	31	70	0
-2	-103	38	70	0
-40	-102	35	70	0
-21	-101	32	70	0
2	-101	31	70	0
40	-101	31	70	0
-41	-106	46	70	0
-40	-106	46	70	0
-15	-102	34	70	0
-35	-102	33	70	0
-27	-103	37	70	0
23	-101	31	70	0
-50	-107	49	70	0
-38	-106	44	70	0
5	-103	37	70	0
-16	-103	38	70	0
-42	-106	46	70	0
-43	-102	35	70	0
-44	-102	34	70	0
-42	-101	32	70	0
-43	-104	41	70	0
-32	-106	44	70	0
12	-103	37	70	0
8	-102	35	70	0
-16	-103	36	70	0
21	-103	37	70	0
33	-101	31	70	0
15	-102	35	70	0
-31	-101	32	70	0
-44	-101	33	70	0
-2	-101	31	70	0
-25	-105	43	70	0
-11	-105	42	70	0
-50	-101	33	70	0
-13	-104	38	70	0
-20	-107	47	70	0
-4	-103	36	70	0
-42	-101	32	70	0
17	-101	31	70	0
9	-103	38	70	0
-27	-108	49	70	0
-11	-105	42	70	0
-24	-102	35	70	0
-28	-107	49	70	0
-32	-105	41	70	0
-26	-102	35	70	0
-42	-101	32	70	0
-39	-105	44	70	0
-48	-106	45	70	0
-22	-101	31	70	0
-39	-101	33	70	0
-25	-104	39	70	0
-20	-102	33	70	0
-19	-104	40	70	0
-24	-107	49	70	0
-35	-105	42	70	0
-24	-102	35	70	0
3	-101	32	70	0
-25	-105	41	70	0
-29	-104	40	70	0
-26	-101	32	70	0
-15	-102	33	70	0
-14	-101	30	70	0
-34	-103	38	70	0
-18	-103	36	70	0
-48	-102	33	70	0
-48	-102	35	70	0
-12	-102	34	70	0
-26	-105	41	70	0
-48	-102	34	70	0
-11	-102	35	70	0
-29	-104	39	70	0
10	-103	36	70	0
-35	-107	48	70	0
-16	-104	39	70	0
29	-102	33	70	0
-25	-104	39	70	0
-40	-104	38	70	0
-4	-102	34	70	0
-46	-108	51	70	0
-25	-101	33	70	0
12	-102	35	70	0
-11	-103	38	70	0
-5	-103	38	70	0
-35	-102	34	70	0
-24	-101	32	70	0
-49	-109	54	70	0
-42	-102	34	70	0
-40	-106	45	70	0
-2	-104	40	70	0
-35	-101	32	70	0
-34	-101	31	70	0
-15	-104	39	70	0
-6	-102	33	70	0
17	-102	33	70	0
28	-101	31	70	0
-25	-103	36	70	0
-47	-101	32	70	0
34	-101	31	70	0
-50	-106	45	70	0
-29	-105	41	70	0
4	-104	40	70	0
10	-102	35	70	0
-26	-104	39	70	0
-26	-101	32	70	0
27	-101	31	70	0
-44	-102	35	70	0
-35	-106	46	70	0
-38	-109	53	70	0
-27	-102	35	70	0
-44	-104	40	70	0
35	-101	32	70	0
-31	-102	34	70	0
12	-102	33	70	0
-35	-104	40	70	0
-17	-102	35	70	0
-21	-102	34	70	0
-46	-105	43	70	0
-37	-109	53	70	0
-39	-107	49	70	0
-33	-102	35	70	0
-7	-104	41	70	0
-33	-104	39	70	0
5	-103	38	70	0
-36	-105	41	70	0
-43	-109	54	70	0
-22	-101	31	70	0
11	-103	36	70	0
-21	-101	31	70	0
-32	-104	39	70	0
-23	-102	33	70	0
-49	-106	45	70	0
23	-102	35	70	0
-46	-105	43	70	0
-18	-102	33	70	0
2	-103	36	70	0
24	-101	31	70	0
-25	-103	38	70	0
14	-104	38	70	0
-10	-104	38	70	0
6	-101	32	70	0
3	-105	41	70	0
-36	-108	51	70	0
-10	-103	36	70	0
28	-102	33	70	0
11	-102	35	70	0
-32	-108	51	70	0
-21	-105	42	70	0
22	-102	33	70	0
-31	-103	36	70	0
-17	-103	37	70	0
-29	-107	47	70	0
-46	-105	43	70	0
-42	-102	33	70	0
-29	-104	41	70	0
5	-104	39	70	0
-10	-103	36	70	0
-46	-107	47	70	0
1	-103	37	70	0
-46	-105	42	70	0
9	-102	33	70	0
-26	-104	40	70	0
-42	-102	33	70	0
-48	-109	54	70	0
-18	-101	31	70	0
15	-102	33	70	0
-8	-105	42	70	0
-24	-103	38	70	0
-13	-103	38	70	0
8	-102	35	70	0
-4	-103	37	70	0
6	-102	33	70	0
-15	-103	36	70	0
11	-103	36	70	0
-29	-104	39	70	0
27	-102	35	70	0
-33	-104	40	70	0
4	-104	41	70	0
-38	-106	45	70	0
-37	-102	35	70	0
-8	-101	33	70	0
29	-102	34	70	0
-20	-106	46	70	0
-47	-105	42	70	0
-29	-101	33	70	0
-36	-108	52	70	0
-37	-108	51	70	0
-35	-108	49	70	0
-5	-104	38	70	0
-30	-105	42	70	0
-35	-106	46	70	0
14	-102	34	70	0
28	-101	31	70	0
-17	-101	32	70	0
-15	-102	33	70	0
-23	-103	37	70	0
-33	-102	35	70	0
-14	-101	32	70	0
2	-102	35	70	0
-7	-105	41	70	0
-26	-106	45	70	0
-14	-103	36	70	0
-36	-105	43	70	0
-11	-105	43	70	0
-10	-103	37	70	0
-36	-104	40	70	0
-11	-103	38	70	0
-24	-102	34	70	0
-38	-101	31	70	0
-13	-101	31	70	0
-43	-103	38	70	0
-29	-106	45	70	0
16	-101	31	70	0
15	-101	31	70	0
-31	-107	48	70	0
-14	-107	47	70	0
4	-103	37	70	0
-23	-102	33	70	0
-31	-102	33	70	0
-50	-106	45	70	0
-43	-104	41	70	0
-29	-103	37	70	0
31	-101	31	70	0
-33	-102	35	70	0
-9	-102	35	70	0
-21	-106	45	70	0
6	-103	37	70	0
1	-103	36	70	0
-24	-102	33	70	0
-49	-106	46	70	0
-21	-104	39	70	0
-43	-106	45	70	0
-8	-104	41	70	0
-39	-106	45	70	0
-14	-104	41	70	0
-6	-104	40	70	0
-44	-103	36	70	0
-31	-103	36	70	0
-43	-103	38	70	0
-40	-103	37	70	0
-26	-104	40	70	0
-11	-103	37	70	0
-10	-103	36	70	0
6	-103	37	70	0
-15	-101	31	70	0
-25	-104	40	70	0
8	-102	33	70	0
-33	-106	45	70	0
-1	-101	33	70	0
-46	-109	53	70	0
